SampleID,obs,time,elapsed,date,hhmmss,averaging,scientist,site,tree_tag,tree_id,species,branch_number,leaf_number,leaf_position,is_compound,curve_number,data_qc,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,FALSE.,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,Adyn.MN,Adyn.SLP,Adyn.SD,Adyn.OK,Asty.MN,Asty.SLP,Asty.SD,Asty.OK,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,Ci.MN,Ci.SLP,Ci.SD,Ci.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,VPDleaf.MN,VPDleaf.SLP,VPDleaf.SD,VPDleaf.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,A.MN,A.SLP,A.SD,A.OK,uni_id
2022-10-12-T30B1L1,9,1665620994,2038.6,20221012 20:29:53,20:29:53,1,Maquelle,bci,no_tag,T30,NA,b1,l1,4,NA,NA,ok,1665620986,0.001721203,1.721203308,9.986994322,786.3838886,370.6475996,37.37994692,79.30710477,0.042558849,2.941469216,0.0422197,0.026417558,321.5142228,30.81562816,30.02467333,4.26649148,6.011106908,0.247049651,4.109886162,4.019441829,-75.90506587,-103.0170569,-7.764137411,134.8279627,1,0,1,0,52818,1999.985,1681.18772,0.840600164,0.160758317,6,0.5,0: Broadleaf,2,1665620986,786.3839,799.9900333,2.449665333,0.389658267,783.8979,2.443665333,500.0915667,100.7503333,0.10003494,29.37505333,30.02467333,999.9,0,0,9993.123333,0,60.67315,-13.74645667,788.1837667,800.3018667,2.071925333,799.9900333,0.389658267,0.248005333,0.039258207,-11.85972,-32.71352,1999.985,0.9799948,0.02000536,0,2.757733333,0,17309.74333,17412.16,40.687,41.6208,40.562,40.062,40.625,1959.975,40.01066667,0,1665620994,0,1665621020,20:30:19,1665621017,1665621020,9,0.125,0.003,2.486,0.006,800,0,0.12,0.04,0,0,0,-1,0,0,0,-1,-13.75883226,0.637620968,0.07401948,1,368.5811605,-0.560221307,1.7057015,1,2.077606585,-0.104483833,0.010323123,1,4.01831191,-0.009597688,0.00168961,1,5,5,05-mai,2.94417,2.80122,0.144186,0.145916,0.017406,0.00306145,17641.1,18466.5,23962.8,25152.7,37681.9,40047.5,43680.2,46489.7,1.9761,1.86038,0.128634,0,27.9166,999.9,67.4,32.1,32.1242,64.5442,22.2636,1,0.251037,1.51601,20.3152,5.22014,11.9039,5.00495,3.29168,9999,9999,9999,999.9,1.85956,1.85455,1.85775,1.8561,1.85496,1.85458,1.85333,1.8564,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.486,0.006,0.636342795,0.003420174,-1.94E-06,4.55E-10,-0.000484342,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,6.2,6.1,1.75049,2.30957,1.4978,2.30591,1.54785,2.38647,36.152,13.1689,18,496.081,485.857,25.9538,30.2883,30.0002,30.1207,30.2286,35.0458,100,0,25.941,800,0,101.015,100.76,NA,10.10882815,-0.443857162,0.05786473,1,T30b1l1
2022-10-12-T30B1L1,10,1665621159,2204.1,20221012 20:32:39,20:32:39,1,Maquelle,bci,no_tag,T30,NA,b1,l1,4,NA,NA,ok,1665621151,0.001592559,1.5925589,11.1183036,984.7673207,480.7718776,48.48312206,99.30820921,0.039248571,2.942714016,0.038960057,0.024375781,321.5199692,30.82937322,30.00744667,4.262272436,5.64971,0.231942147,4.105381463,4.030330289,-70.23184748,-103.3425165,-7.783974194,140.161631,1,0,1,0,52893,2000.021,1681.21796,0.840600154,0.160758297,6,0.5,0: Broadleaf,2,1665621151,984.7673333,999.9886,2.300001667,0.3936593,981.9083333,2.293001667,500.0873,100.7444333,0.099905347,29.35605,30.00744667,999.9,0,0,10000.78667,0,53.06929,-15.39907,986.8725333,1000.382333,1.919484333,999.9886,0.3936593,0.2330364,0.039658973,-12.63194,-32.60904,2000.021,0.9799952,0.020004973,0,2.594866667,0,17360.19,17412.48333,40.6996,41.687,40.625,40.125,40.625,1960.010333,40.01066667,0,1665621159,0,1665621187,20:33:06,1665621181,1665621187,10,0.164,0.001,2.859,0.007,1000,0,0.24,0.05,0,0,0,-1,0,0,0,-1,-15.40483333,0.743188432,0.067142452,1,478.3480527,-0.469729966,1.367873999,1,1.9223925,-0.057947167,0.005621986,1,4.02835137,0.033917041,0.002600067,1,5,5,05-mai,2.94431,2.80138,0.166957,0.168682,0.0164672,0.00308233,17172.3,17975,23964.1,25154.2,37720.8,40050,43682.7,46492.4,1.97605,1.859,0.127893,0,27.9354,999.9,67.1,32.3,32.3476,64.5042,22.8926,1,0.250457,1.40087,20.3162,5.21804,11.9038,5.00475,3.29173,9999,9999,9999,999.9,1.85959,1.85455,1.85776,1.85616,1.85501,1.85466,1.85333,1.8565,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.859,0.007,0.760758249,0.003420174,-1.94E-06,4.55E-10,0.002833254,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.4,2.3,2.10449,2.31079,1.4978,2.30591,1.54785,2.28271,36.2694,13.0901,18,496.126,485.023,26.0473,30.2936,30.0003,30.1309,30.2364,42.118,100,0,26.0295,1000,0,101.021,100.766,NA,11.26474226,-0.423840267,0.047099096,1,T30b1l1
2022-10-12-T30B1L1,11,1665621679,2724.1,20221012 20:41:19,20:41:19,1,Maquelle,bci,no_tag,T30,NA,b1,l1,4,NA,NA,exclude,1665621671,0.000376783,0.376782955,9.496942313,1188.055989,399.8369756,40.32121042,119.8084681,0.019949112,2.942899888,0.019874288,0.012428129,321.5168995,30.80623164,29.97895,4.255301198,59.77649476,2.406616163,4.026024231,1.848685035,-16.61612833,-152.4207878,-11.45911677,141.0208667,0,0,1,0,52984,2000.003,1681.202738,0.840600108,0.160758209,6,0.5,0: Broadleaf,2,1665621671,1188.056,1199.986,23.86471333,23.42349333,1185.615,23.80971333,500.1466,100.7441667,0.099959533,29.01826,29.97895,999.9,0,0,10001.87033,0,91.10645333,-11.35629333,1217.724667,1228.769,0.468975167,1199.986,23.42349333,2.407026667,2.359779667,20.41112333,20.09038333,2000.003,0.9799972,0.020003,0,2.3935,0,17103.12333,17412.35,40.875,41.8708,40.7996,40.25413333,40.75,1959.999,40.00733333,0,1665621679,0,1665621711,20:41:51,1665621711,1665621699,11,-0.582,-0.029,2.441,0.055,1200,23,0.25,0.18,0,0,0,-1,0,0,0,-1,-11.34712,-0.402559288,0.059562882,1,484.3801732,-0.065378067,4.270393006,1,0.468498375,0.008682585,0.001759934,1,1.846444801,-0.020465674,0.003262222,1,5,5,05-mai,2.9443,2.80114,0.188532,0.189795,0.109079,0.10779,16720,17507.8,23953.9,25139.4,34157.8,35817.7,43664.7,46472.9,1.97957,1.8999,0.137772,0,27.7436,999.9,66.3,32.8,32.8777,64.494,20.9856,1,0.261728,1.56809,20.315,5.21999,11.9039,5.00555,3.29188,9999,9999,9999,999.9,1.85959,1.85455,1.85776,1.85622,1.85501,1.85468,1.85334,1.85645,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.441,0.055,0.924566048,0.003420174,-1.94E-06,4.55E-10,0.003516024,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,8.3,8.2,2.48657,2.28027,1.4978,2.2998,1.54785,2.50732,36.718,12.8011,18,499.15,513.236,25.356,30.4146,30.0001,30.2549,30.3587,49.7851,30.9157,0,25.3676,1200,23.4227,100.978,100.718,NA,8.975621979,0.294128225,0.045427108,1,T30b1l1
2022-10-12-T30B1L1,12,1665621905,2949.6,20221012 20:45:04,20:45:04,1,Maquelle,bci,no_tag,T30,NA,b1,l1,4,NA,NA,ok,1665621897,0.000480599,0.480598674,13.62796031,1482.769318,597.3381395,60.23533833,149.5218631,0.025635111,2.942975408,0.025511702,0.015955852,321.5132274,30.74941036,29.98216333,4.25608679,60.19602661,2.419310713,4.01905383,1.836776076,-21.1944015,-157.6859208,-11.85308016,130.7798249,0,0,1,0,52951,1999.979,1681.18266,0.840600156,0.160758302,6,0.5,0: Broadleaf,2,1665621897,1482.769333,1499.972667,23.99167333,23.42896667,1479.682333,23.94367333,500.1557667,100.7396333,0.099965453,28.98831333,29.98216333,999.9,0,0,10002.75,0,134.0401667,-17.65519333,1518.762333,1535.958,0.568078567,1499.972667,23.42896667,2.417455,2.360226667,20.48117333,20.09345,1999.979,0.9799968,0.0200034,0,2.805233333,0,17378.8,17412.11333,40.88946667,41.87913333,40.8351,40.312,40.8162,1959.969,40.01,0,1665621904,0,1665621930,20:45:30,1665621930,1665621923,12,0.44,-0.007,3.087,0.048,1500,23,0.13,0.26,0,0,0,-1,0,0,0,-1,-17.64695,-0.438084093,0.074506576,1,583.5373359,-89.53503213,8.625136251,0,0.57257845,-0.078885433,0.008927049,1,1.83761566,-0.039905533,0.003285771,1,3,5,03-mai,2.94405,2.80115,0.215656,0.217277,0.10953,0.107786,16158.2,16910.4,23950.6,25135.2,34138.6,35813.5,43660.9,46465.6,1.9808,1.89772,0.133902,0,27.7832,999.9,66.1,33,33.1495,64.434,21.6867,1,0.26529,1.37832,20.317,5.21894,11.9045,5.0051,3.29198,9999,9999,9999,999.9,1.85963,1.85466,1.85779,1.85623,1.85506,1.85471,1.85345,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.087,0.048,0.342588548,0.003420174,-1.94E-06,4.55E-10,-0.025418221,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,3.2,3.4,2.9895,2.30347,1.4978,2.2998,1.54785,2.36572,36.8604,12.5998,18,500.299,512.229,25.169,30.4728,29.999,30.3105,30.4155,59.8416,31.9445,0,25.2012,1500,23.3625,100.968,100.702,NA,13.9784333,0.624572294,0.080549023,0,T30b1l1
2022-10-12-T30B1L1,13,1665622175,3220.1,20221012 20:49:35,20:49:35,1,Maquelle,bci,no_tag,T30,NA,b1,l1,4,NA,NA,ok,1665622167,0.000591755,0.591754728,16.95614631,1978.244142,1061.301437,107.0156948,199.4750632,0.031314208,2.94248202,0.031130244,0.019472841,321.5157553,30.73691084,30.02540323,4.266670321,59.99345986,2.413400154,4.022772082,1.853270167,-26.0963835,-161.9838263,-12.18176924,121.2537763,0,0,1,0,52959,1999.994839,1681.195965,0.840600152,0.160758292,6,0.5,0: Broadleaf,2,1665622167,1978.244161,1999.990323,23.93429355,23.24137419,1975.045161,23.89529355,500.1374194,100.7344194,0.099981684,29.00429355,30.02540323,999.9,0,0,10000.46129,0,119.0392903,-21.46085484,2027.062258,2047.579677,0.700049613,1999.990323,23.24137419,2.411725484,2.341205806,20.44271935,19.96275161,1999.994839,0.979996677,0.020003523,0,2.779064516,0,17412.05161,17412.25484,40.875,41.94512903,40.875,40.375,40.812,1959.984839,40.01,0,1665622175,0,1665622216,20:50:15,1665622216,1665622201,13,-0.309,-0.009,3.199,0.039,2000,23,0.35,0.24,0,0,0,-1,0,0,0,-1,-21.46085484,-1.022153226,0.108493606,0,1083.738311,-368.5634425,27.35801481,0,0.709977049,-0.232949164,0.023581165,0,1.852496732,0.038384276,0.002947595,1,1,5,01-mai,2.94414,2.80116,0.254751,0.256477,0.109207,0.107128,15348.8,16058.2,23946.9,25129.7,34147.8,35833.3,43655.1,46454.3,1.97915,1.89452,0.132617,0,27.8617,999.9,65.9,33.3,33.6144,64.3939,20.8774,1,0.279929,2.25873,20.3072,5.21834,11.9039,5.00465,3.29198,9999,9999,9999,999.9,1.85962,1.85464,1.85779,1.85623,1.85501,1.85471,1.85343,1.85652,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.199,0.039,0.782937468,0.003420174,-1.94E-06,4.55E-10,-0.032833029,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,4.1,4.2,3.77075,2.24976,1.4978,2.2998,1.54785,2.47314,37.0986,12.2933,18,500.168,511.005,24.9519,30.6162,30.0006,30.4247,30.5298,75.474,33.6282,0,24.929,2000,23.2317,100.954,100.678,NA,16.69912877,1.234382172,0.114251006,0,T30b1l1
2022-10-12-T32B1L1,1,1665625255,0,20221012 21:40:55,21:40:55,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,exclude,1665625254,0.007540705,7.540704935,17.78713308,375.3279798,298.8599723,30.13918084,37.85076258,0.456577321,2.942983859,0.42056305,0.265850516,321.512229,29.8963461,30.0853,4.28136873,59.61726088,2.534279163,4.250915131,1.747089567,-332.5450876,-19.72170473,-1.490373856,-32.2449372,18,4,1,0,52777,1999.98,1681.1829,0.840599856,0.160757722,6,0.5,0: Broadleaf,2,1665625254,375.328,400.0606667,25.1299,16.31136667,373.94,25.1109,500.1653333,100.747,0.100164667,29.961,30.0853,999.9,0,0,10002.06667,0,1497.456667,-24.6821,385.0556667,406.6946667,8.820436667,400.0606667,16.31136667,2.53196,1.643326667,21.2334,14.37116667,1999.98,0.980006,0.019994333,0,2.687666667,0,17752.8,17412.16667,41.562,43.125,41.625,41.187,41.5,1959.99,39.99,0,1665625255,0,1665625283,21:41:23,1665625281,1665625283,27,-0.103,-0.011,1.388,0.019,400,16,0.21,0.02,0,0,0,-1,0,0,0,-1,-24.59963333,-0.789987097,0.083503822,1,300.1011216,-7.843544755,0.63827597,0,8.84802025,-0.046744503,0.021120718,1,1.737272988,0.073356588,0.005515438,1,3,5,03-mai,2.94284,2.80127,0.0847023,0.0889874,0.112884,0.0827332,18822.1,19648.4,23912.5,25097.9,33955.4,36763.8,43600.1,46395.7,1.92542,1.84543,0.0596978,0,29.1172,999.9,63.9,35.3,36.4269,64.0568,22.7204,1,0.361011,2.07318,20.3073,5.21759,11.9038,5.0048,3.292,9999,9999,9999,999.9,1.85968,1.85471,1.85791,1.85636,1.85515,1.85472,1.85351,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.388,0.019,0.406821053,0.003420174,-1.94E-06,4.55E-10,-0.053637289,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,5.3,5.4,1.01318,2.33276,1.4978,2.29858,1.54785,2.28271,38.208,15.3666,18,475.887,486.355,26.8227,31.6704,30.0009,31.4452,31.5487,20.2972,56.8119,0,26.7589,400,16.3552,100.82,100.551,NA,17.66250911,0.616936102,0.073506832,0,T32b1l1
2022-10-12-T32B1L1,2,1665625493,238,20221012 21:44:53,21:44:53,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,exclude,1665625492,0.006667837,6.667837339,18.68054797,374.5606455,286.0161208,28.84640388,37.77663871,0.401720677,2.944716923,0.37356991,0.235845833,321.541583,29.82723931,29.98883333,4.257717866,60.24761879,2.518014646,4.179442601,1.73970322,-294.0516266,-51.21984156,-3.860930775,-27.59081597,14,3,1,0,52900,2000.156667,1681.3319,0.840600103,0.160758199,6,0.5,0: Broadleaf,2,1665625492,374.5606667,399.969,24.96646667,17.16646667,373.2096667,24.94246667,500.105,100.756,0.099867167,29.6662,29.98883333,999.9,0,0,10011.03333,0,1421.196667,-25.42523333,384.1286667,406.955,7.786053333,399.969,17.16646667,2.51412,1.729626667,21.1182,15.1649,2000.156667,0.979995,0.020005067,0,3.002,0,17114.6,17413.66667,41.812,43.625,41.875,41.5,41.75,1960.146667,40.01,0,1665625493,0,1665625525,21:45:25,1665625523,1665625525,28,-0.038,0.004,1.351,0.024,400,17,0.14,0.02,0,0,0,-1,0,0,0,-1,-25.40785806,-0.010853226,0.021357793,1,285.9975581,-1.455993806,0.136457714,1,7.820837561,-0.214786411,0.0211938,0,1.743301366,-0.025714192,0.001968973,1,4,5,04-mai,2.94282,2.80105,0.0845278,0.0889322,0.112304,0.0858589,18819.8,19642.9,23906.3,25090.7,33969.5,36627.9,43590.2,46382.7,1.93172,1.84425,0.0507943,0,29.1613,999.9,63.8,35.4,36.5655,64.1068,21.9071,1,0.379599,2.8626,20.2953,5.21489,11.9044,5.0042,3.29122,9999,9999,9999,999.9,1.85973,1.85471,1.85791,1.85634,1.85515,1.85471,1.85353,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.351,0.024,0.304319443,0.003420174,-1.94E-06,4.55E-10,-0.06512066,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,3.5,3.5,1.0144,2.30591,1.4978,2.29858,1.54785,2.47925,38.2324,15.2703,18,481.077,487.3,25.0119,31.8911,30.0002,31.6635,31.7719,20.324,54.6781,0,25.6581,400,17.1252,100.796,100.523,NA,18.67752951,0.064646312,0.019442537,1,T32b1l1
2022-10-12-T32B1L1,3,1665625648,393,20221012 21:47:28,21:47:28,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665625647,0.006318951,6.318950832,13.38583627,281.8153181,214.3245247,21.61624979,28.42320691,0.375937203,2.94338979,0.351154211,0.221561744,321.523495,29.81375568,29.99133333,4.258329354,60.27734975,2.504263094,4.154567353,1.75406626,-278.6657317,-68.03842276,-5.128452216,-30.30911165,11,2,1,0,52839,2000.043333,1681.2367,0.840600137,0.160758264,6,0.5,0: Broadleaf,2,1665625647,281.8153333,300.0116667,24.8297,17.4367,280.5613333,24.8057,500.099,100.7576667,0.099898833,29.56256667,29.99133333,999.9,0,0,10003.31667,0,1665.82,-18.3663,288.814,305.3356667,7.383726667,300.0116667,17.4367,2.500853333,1.756883333,21.03206667,15.40836667,2000.043333,0.979996,0.0200041,0,2.190666667,0,16942.13333,17412.7,42.062,44.04133333,42.187,41.937,42.062,1960.033333,40.01,0,1665625648,0,1665625682,21:48:02,1665625667,1665625682,29,0.126,0,1.254,0.024,300,17,0.13,0.01,0,0,0,-1,0,0,0,-1,-18.38721667,0.30218376,0.056484506,1,213.2195461,1.632749056,0.235016975,1,7.39570975,-0.148723565,0.016429611,1,1.757825727,-0.028268664,0.002305197,1,5,5,05-mai,2.94253,2.80151,0.0672218,0.0708267,0.111859,0.0868171,19170,20026.6,23900.5,25083.5,33978.4,36577.9,43581,46369,1.93445,1.8414,0.045877,0,29.2428,999.9,63.9,35.4,36.6218,64.1468,21.9191,1,0.388773,1.08007,20.3156,5.21744,11.905,5.00525,3.292,9999,9999,9999,999.9,1.85973,1.85474,1.85789,1.85635,1.85515,1.85472,1.85351,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.254,0.024,0.266686157,0.003420174,-1.94E-06,4.55E-10,-0.060978426,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.1,2,0.808105,2.30713,1.4978,2.29858,1.54785,2.4353,38.3545,15.2265,18,483.855,486.728,24.8982,32.0657,29.9965,31.8315,31.9421,16.2046,54.2363,0,25.1294,300,17.413,100.774,100.493,NA,13.54996586,-0.231891226,0.045539396,1,T32b1l1
2022-10-12-T32B1L1,4,1665625803,548,20221012 21:50:03,21:50:03,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665625802,0.006120484,6.120484163,7.651763143,189.427658,148.3284322,14.96004343,19.10521096,0.357580251,2.942918017,0.33507742,0.21132706,321.5266831,29.88337993,30.03666667,4.269430959,59.84459456,2.488902297,4.158942533,1.780528662,-269.9133516,-72.32187673,-5.453913414,-26.16245857,10,2,1,0,52845,2000.063333,1681.253498,0.84060013,0.160758251,6,0.5,0: Broadleaf,2,1665625802,189.4276667,199.9966667,24.6774,17.51703333,188.3586667,24.6524,500.2073333,100.7576667,0.099891133,29.58083333,30.03666667,999.9,0,0,10000.63333,0,1679.983333,-10.66686667,194.118,203.5623333,7.15021,199.9966667,17.51703333,2.485413333,1.764976667,20.9313,15.48003333,2000.063333,0.979998,0.0200021,0,2.449,0,16877.7,17412.83333,42.312,44.312,42.5,42.187,42.25,1960.056667,40.01,0,1665625803,0,1665625840,21:50:40,1665625820,1665625840,30,0.069,0.001,1.069,0.025,200,18,0.24,0.02,0,0,0,-1,0,0,0,-1,-10.72673548,0.007998387,0.038136271,1,147.5806471,-1.250780957,0.17974911,1,7.175965366,-0.134050453,0.013313469,1,1.782507074,0.015365145,0.001469797,1,5,5,05-mai,2.94262,2.80112,0.0477473,0.0501726,0.111298,0.0870751,19562.8,20464.5,23892.8,25076.1,33989.2,36555.9,43568.8,46355.4,1.93467,1.8379,0.0468045,0,29.2706,999.9,63.8,35.5,36.7663,64.0968,21.7668,1,0.411634,3.28278,20.2876,5.21864,11.9044,5.0052,3.29198,9999,9999,9999,999.9,1.85972,1.85472,1.85787,1.85634,1.85516,1.85471,1.8535,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.069,0.025,0.392746944,0.003420174,-1.94E-06,4.55E-10,-0.061486294,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.3,2,0.594482,2.34863,1.4978,2.29858,1.54785,2.44141,38.4524,15.0514,18,485.342,485.886,24.7363,32.2686,30.0009,32.0243,32.1336,11.9218,54.1588,0,24.6901,200,17.6237,100.744,100.464,NA,7.78238658,0.031865955,0.031812143,1,T32b1l1
2022-10-12-T32B1L1,5,1665625961,706,20221012 21:52:41,21:52:41,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665625960,0.005937884,5.937884267,1.94865511,96.99653112,84.79682972,8.552849577,9.78334618,0.344464576,2.940181557,0.323512177,0.20397131,321.519771,29.90865048,30.0315,4.26816443,59.67802768,2.478801941,4.153625778,1.789362489,-261.8606962,-74.9546004,-5.656945595,-20.95247118,9,2,1,0,52810,2000.02,1681.2171,0.840600144,0.160758278,6,0.5,0: Broadleaf,2,1665625960,96.99653333,100.0256667,24.57596667,17.62653333,96.06553333,24.55696667,500.0656667,100.7626667,0.100179333,29.55863333,30.0315,999.9,0,0,9984.583333,0,1692.13,-3.187333333,99.27796667,101.8206667,6.946316667,100.0256667,17.62653333,2.476023333,1.776093333,20.86973333,15.57796667,2000.02,0.979996,0.0200041,0,2.941,0,16955.96667,17412.43333,42.375,44.354,42.5,42.25,42.312,1960.01,40.01,0,1665625961,0,1665625986,21:53:06,1665625983,1665625986,31,0.149,-0.006,0.931,0.019,100,18,0.31,0.01,0,0,0,-1,0,0,0,-1,-3.141098065,-0.16647871,0.022274985,1,84.2169475,-1.133806362,0.10677651,1,6.952609024,-0.095407317,0.010222244,1,1.787770688,0.037525321,0.002922118,1,5,5,05-mai,2.94206,2.8012,0.0255819,0.0264899,0.110969,0.0874422,20012.8,20969.4,23887.6,25071,33993.7,36533,43559.8,46346.2,1.93508,1.8357,0.0506267,0,29.2074,999.9,63.5,35.5,36.5976,64.0167,22.4599,1,0.420762,3.03242,20.2926,5.21699,11.9057,5.0044,3.292,9999,9999,9999,999.9,1.85974,1.85475,1.85791,1.85638,1.85516,1.85473,1.85359,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.931,0.019,0.461840496,0.003420174,-1.94E-06,4.55E-10,-0.060855577,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.4,2,0.372314,2.38159,1.4978,2.29858,1.54785,2.26562,38.4279,14.9814,18,486.592,485.509,24.9365,32.4027,29.9999,32.1683,32.2745,7.49889,53.7481,0,24.9263,100,17.6041,100.723,100.444,NA,2.041979619,0.128314273,0.017399425,1,T32b1l1
2022-10-12-T32B1L1,6,1665626107,852,20221012 21:55:07,21:55:07,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665626106,0.005756173,5.756172636,-0.994983786,50.76170113,54.21170316,5.468381841,5.120377123,0.33885652,2.94230653,0.318572948,0.200829234,321.540519,29.855781,29.98826667,4.257579272,60.43858557,2.495995962,4.129805386,1.76158331,-253.8472132,-83.97640834,-6.328774402,-22.61187699,8,2,1,0,52825,2000.15,1681.3263,0.840600105,0.160758203,6,0.5,0: Broadleaf,2,1665626106,50.7617,49.91863333,24.74446667,18.01023333,49.9527,24.72146667,500.1673333,100.771,0.0998733,29.45886667,29.98826667,999.9,0,0,9995.833333,0,1712.81,0.810725,52.01576667,50.8342,6.720026667,49.91863333,18.01023333,2.49209,1.81491,20.97496667,15.91576667,2000.15,0.979997,0.0200031,0,2.611333333,0,17082.46667,17413.63333,42.5,44.5,42.625,42.41633333,42.437,1960.14,40.01,0,1665626107,0,1665626143,21:55:42,1665626127,1665626143,32,0.034,0.004,0.809,0.023,50,18,0.52,0.01,0,0,0,-1,0,0,0,-1,0.806802774,0.110240226,0.062887448,1,54.13704294,-0.059934878,0.261724919,1,6.68210561,-0.020407735,0.039675421,1,1.768924797,-0.058308295,0.004253305,1,5,5,05-mai,2.94234,2.80104,0.0135292,0.0134604,0.11149,0.0888042,20257.9,21247.4,23885.7,25068.9,33970.8,36475,43556.8,46342.7,1.93635,1.83493,0.0423715,0,29.3012,999.9,63.3,35.6,36.6779,64.1467,21.5264,1,0.426456,2.80494,20.2973,5.21759,11.9068,5.00505,3.292,9999,9999,9999,999.9,1.85971,1.85471,1.85786,1.85634,1.85513,1.85471,1.85352,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.809,0.023,0.610644333,0.003420174,-1.94E-06,4.55E-10,-0.067274089,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.1,2,0.262451,2.38281,1.4978,2.29858,1.54785,2.47925,38.5014,14.9638,18,488.129,485.852,24.6842,32.5112,30.0006,32.2793,32.3872,5.29511,52.518,0,24.6449,50,17.918,100.715,100.436,NA,-0.962418767,-0.130631801,0.053687925,1,T32b1l1
