File Name:,NGEE-Arctic_A-Ci_curves_2012-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,"Alistair Rogers, arogers@bnl.gov, +1 631 344 2948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Modified:,8/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modified By:,Terri Killeffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEE Arctic Dataset DOI:,10.5440/1336809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cite Dataset As:,"Alistair Rogers, Kim S. Ely and Shawn Serbin. 2017. Leaf Photosynthetic Parameters Vcmax and Jmax and Supporting Gas Exchange Data, Barrow, Alaska, 2012-2016. Next Generation Ecosystem Experiments Arctic Data Collection, Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, Oak Ridge, Tennessee, USA. Accessed at http://dx.doi.org/10.5440/1336809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,"Measurement of leaf traits and gas exchange was conducted over an area of approximately 1 km2 centered at 71.28°N, 156.65°W. Raw gas exchange data used in Rogers et al 2017 to derive the photosynthetic parameters Vc,max and Jmax. The entry “-9999” represents data not available. Data collection as described by Rogers et al. (2017).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USDA_Species_Code,Sample_Date,Sample_Barcode,Plot,Replicate,Machine_name,Machine_Serial_Number,Time,QC,Tleaf,Photo,Ci,CO2S,VpdA,RH_S,Tair,PARi,Press,Cond,BLCond,Trmmol,FTime,Ebal,VpdL,CTleaf,Area,BLC_1,StmRat,TBlk,CO2R,H2OR,H2OS,RH_R,Flow,PARo,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,CndCO2,Ci_Pa,Ci_Ca,RHsfc,C2sfc,AHs_Cs,Comments
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,17:52:56,1,11.97142124,9.953076809,236.4859112,382.4839783,0.598520641,57.79204559,11.12140369,2000.259766,101.3310776,0.115342931,2.840000033,0.704777688,21479.50015,0,0.637400759,11.97142124,6,1.420000017,1,10.83376694,399.988739,6.377216339,7.574902058,48.6544075,350.3952942,133.9671478,-3.124748468,-0.23610945,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.583992157,0.000704778,285.1214212,284.2714037,320.0415553,3.380592307,1.404973747,13.86518115,6.290279093,11.54641247,1.366093629,0.110841257,0.767572988,0.069666641,23.96337222,0.618289718,55.93075465,377.7527622,0.014736705,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,17:54:22,1,11.88356209,10.12182497,233.2738175,382.5182495,0.597425186,57.59214783,11.0837059,1999.00354,101.3320389,0.114642627,2.840000033,0.696711792,21565.50015,0,0.63385097,11.88356209,6,1.420000017,1,10.83614159,400.3082275,6.345632553,7.529765129,48.53519058,350.3656921,218.9473724,-3.206811666,-0.233506843,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.58394282,0.000696712,285.0335621,284.2337059,319.8405593,3.38890841,1.396857422,13.78495329,6.255188158,11.483634,1.360431639,0.110194397,0.763006453,0.069257792,23.63811155,0.609837094,55.9138948,377.7068187,0.014983861,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,17:56:23,,11.79784775,11.75336434,278.3421245,454.3023376,0.60094336,57.02578735,11.10869503,2000.586182,101.3259277,0.112867578,2.840000033,0.684566057,21686.50015,0,0.632221733,11.79784775,6,1.420000017,1,11.05287361,474.9619751,6.30501461,7.468545437,48.14169312,350.3749084,154.0943146,-3.945639133,-0.229856819,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.583958181,0.000684566,284.9478477,284.258695,320.0937819,3.41207203,1.388979028,13.70803169,6.239486253,11.45327139,1.357700655,0.108553436,0.756757295,0.068220741,28.20327399,0.61268037,55.75430161,448.7153511,0.014603927,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,17:58:10,,11.92339993,13.99911522,345.3824762,550.6574707,0.613070066,56.46777725,11.30276775,1999.8927,101.3248825,0.11548006,2.840000033,0.710088811,21793.50015,0,0.641473112,11.92339993,6,1.420000017,1,11.2675972,575.2960205,6.284647465,7.491342068,47.37202835,350.429657,145.3045197,-4.827178955,-0.23364979,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584049428,0.000710089,285.0733999,284.4527678,319.9828249,3.40470543,1.400532467,13.8221968,6.330854734,11.61308384,1.372129421,0.110967885,0.759059355,0.069746679,34.99583882,0.627218361,55.51346337,544.0029618,0.014285572,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,18:00:11,,12.08272934,15.85997148,415.7069996,646.7835083,0.619213627,56.51531601,11.39750576,1999.889526,101.3241272,0.116436641,2.840000033,0.726263171,21914.50015,0,0.650834611,12.08272934,6,1.420000017,1,11.26558208,674.7436523,6.310763836,7.544908047,47.27092743,350.4210815,255.587326,-5.767846584,-0.231590778,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584035136,0.000726263,285.2327293,284.5475058,319.9823171,3.387562292,1.415315834,13.96820158,6.423293538,11.74011755,1.383694849,0.111850887,0.764481223,0.070304833,42.12114891,0.642729745,55.34564115,639.2444374,0.013731528,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,18:02:01,,12.12312603,18.29914629,497.5502039,767.5648804,0.622793964,56.38080978,11.41550922,1999.775269,101.3227386,0.11499621,2.840000033,0.722808608,22024.50015,0,0.655514368,12.12312603,6,1.420000017,1,11.25939465,799.8554688,6.307428837,7.5360322,47.18901443,350.3302307,166.8641663,-7.101782322,-0.231757581,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.583883718,0.000722809,285.273126,284.5655092,319.9640358,3.386289607,1.419085789,14.0056004,6.469568205,11.76931763,1.386365385,0.110521034,0.763571421,0.06946424,50.41314927,0.648219084,55.12152858,758.8663426,0.013291892,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,18:03:43,,12.11317635,19.87816088,669.5785363,964.6687622,0.622511797,56.37144089,11.40584087,1999.567993,101.3260422,0.114818501,2.840000033,0.721360052,22126.50015,0,0.655200448,12.11317635,6,1.420000017,1,11.26602936,999.9014282,6.303698063,7.529712677,47.19284821,350.3686218,167.5028839,-9.343475342,-0.22934702,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.583947703,0.00072136,285.2631763,284.5558409,319.9308718,3.386745005,1.418156432,13.99597183,6.466259154,11.75950861,1.385467781,0.110356877,0.762955984,0.069360485,67.84574301,0.69410202,55.11128677,955.2196365,0.011468682,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,18:05:41,,12.06680107,20.83233306,1044.434002,1362.50769,0.621009589,56.33358383,11.38386917,2000.393433,101.3231049,0.112775433,2.840000033,0.706088465,22244.50015,0,0.652496739,12.06680107,6,1.420000017,1,11.25904083,1399.83667,6.313646317,7.513933182,47.33477402,350.3077393,231.8025513,-13.9704895,-0.226526529,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.583846232,0.000706088,285.2168011,284.5338692,320.0629421,3.399611254,1.413831779,13.95369576,6.43976258,11.72533512,1.382344628,0.108468198,0.76133504,0.068166877,105.8252959,0.766552739,55.13007297,1352.604997,0.008490934,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,18:07:39,,12.13250923,21.77363225,1433.677116,1760.570801,0.622688565,56.41999435,11.4163723,1999.482788,101.3203812,0.116217408,2.840000033,0.730542142,22362.50015,0,0.655816894,12.13250923,6,1.420000017,1,11.26398182,1800.055786,6.300413609,7.541876793,47.13274002,350.4086914,153.680603,-19.4070015,-0.223558024,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584014486,0.000730542,285.2825092,284.5663723,319.9172389,3.380548242,1.419962725,14.01458136,6.472704565,11.77444077,1.386834396,0.111648567,0.764145831,0.07017694,145.2607119,0.81432517,55.14674552,1750.220659,0.006860535,-9999
PEFR5,20150710,1576,steve,-9999,bernie,PSC3613,18:09:28,1,12.12329865,8.991583006,251.0646635,384.2262573,0.625463234,56.18699646,11.4075737,1999.93103,101.3197479,0.114630609,2.840000033,0.72395306,22472.50015,0,0.658555012,12.12329865,6,1.420000017,1,11.26237297,400.099823,6.276007652,7.506403446,46.97723007,350.3842163,154.0169373,-3.341321468,-0.231877014,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.583973694,0.000723953,285.2732986,284.5575737,319.9889577,3.385010785,1.419101917,14.006173,6.49976955,11.76543617,1.386010139,0.110183293,0.760546905,0.069250774,25.43780842,0.65342922,54.90895275,379.9520894,0.012994228,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:00:21,,10.20726776,10.03778533,289.354386,393.8195801,0.401616192,70.05506134,8.35401535,1998.744019,101.2420807,0.162068051,4.947826341,0.746740121,3223,0,0.476947906,10.20726776,1.200000048,2.47391317,1,8.037966728,400.012207,7.188644886,7.63280344,65.97850037,200.2097015,74.10147858,-1.204060793,-0.066117592,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668414113,0.00074674,283.3572678,281.5040154,319.7990358,1.96312889,1.249708808,12.34376851,4.710965075,9.280641556,1.174377094,0.156927817,0.772760902,0.098529105,29.2948401,0.734738445,62.67289518,391.0807996,0.016086115,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:02:43,,10.6678524,8.533963011,250.8732047,319.8249817,0.414618735,70.03808594,8.787036896,1999.895386,101.2450409,0.212171663,4.947826341,1.001260036,3365.5,0,0.493145282,10.6678524,1.200000048,2.47391317,1,8.529216766,325.1311646,7.26251173,7.857836723,64.73186493,200.2386627,86.84997559,-0.952238917,-0.063515924,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668655456,0.00100126,283.8178524,281.9370369,319.9832546,1.87927791,1.288712282,12.72864598,4.870809254,9.727444649,1.210185735,0.203447471,0.795567,0.127910723,25.39966787,0.784407783,62.92533005,317.4965147,0.016913648,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:05:05,,10.92050362,6.499933083,191.8860356,246.0554504,0.427018118,69.53238678,9.07212925,2000.034058,101.2432861,0.205480981,4.947826341,0.995212803,3507.5,0,0.505382771,10.92050362,1.200000048,2.47391317,1,8.857645035,250.098938,7.361008644,7.952889919,64.35755157,200.1681213,94.94389343,-0.693545222,-0.06619329,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668067612,0.000995213,284.0705036,282.2221292,320.0054421,1.88295845,1.310559481,12.9446557,4.991765778,9.996316433,1.232194827,0.197287712,0.80517671,0.124015657,19.42717281,0.779848751,62.58430475,244.2819626,0.016652633,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:07:27,,11.07293606,4.090418998,137.6787457,172.3123169,0.435958359,69.0956955,9.262270927,2000.749023,101.2465057,0.203016582,4.947826341,0.999524838,3649.5,0,0.513457011,11.07293606,1.200000048,2.47391317,1,9.053544998,174.8670654,7.410375595,8.004629135,63.96612549,200.2224274,87.67251587,-0.469462276,-0.065613054,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668520162,0.000999525,284.2229361,282.4122709,320.1198366,1.8846439,1.323897741,13.07598451,5.071355376,10.16760349,1.246399089,0.195014837,0.81044073,0.122578779,13.93949192,0.79900699,62.34803188,171.196258,0.014896913,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:09:49,,10.84965611,1.639956743,83.0509102,98.86935425,0.428130749,69.06684113,9.177548409,2000.191772,101.2468719,0.179189908,4.947826341,0.861097501,3791.5,0,0.498909476,10.84965611,1.200000048,2.47391317,1,8.984984398,99.90319061,7.443768501,7.955712795,64.62244415,200.2359009,78.34848785,-0.371475667,-0.063074566,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668632441,0.000861098,283.9996561,282.3275484,320.0306764,1.938967649,1.304400511,12.88336603,4.927653235,10.01360226,1.233621784,0.172927197,0.805491035,0.10862524,8.40864487,0.840006601,62.69994814,98.42189683,0.010447391,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:12:11,,10.92832088,0.650446664,59.73174283,65.60328674,0.428492129,69.20424652,9.275875092,1998.577271,101.2438202,0.200329155,4.947826341,0.95858099,3933.5,0,0.498782757,10.92832088,1.200000048,2.47391317,1,9.152052879,66.03083038,7.454839706,8.024765015,64.28929901,200.2133179,69.16172028,-0.358290166,-0.068421006,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668444249,0.000958581,284.0783209,282.4258751,319.7723561,1.906888687,1.311240624,12.95131516,4.926550148,10.10209799,1.240949995,0.192533787,0.812457866,0.121010515,6.047469831,0.910499242,63.0537146,65.42581427,0.006268639,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:14:33,,11.25167942,-0.325342789,40.25732071,38.28841782,0.438875928,69.16104889,9.552502632,1998.436157,101.2487793,0.236805972,4.947826341,1.156260104,4075.5,0,0.512488168,11.25167942,1.200000048,2.47391317,1,9.394759178,38.11996841,7.482698441,8.169997215,63.34289551,200.2296906,82.30712128,-0.300200135,-0.071419932,1,-0.219565243,2.737391472,1,0,0.159999996,111135,1.668580688,0.00115626,284.4016794,282.7025026,319.749778,1.838930141,1.339690413,13.23166978,5.061672564,10.40209103,1.266078173,0.225989955,0.827202245,0.142177218,4.07600458,1.051422937,63.09814171,38.37718665,-0.005349148,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:16:55,1,11.24231529,8.720834529,321.7768594,394.7459412,0.441931052,68.84941101,9.573594093,2000.273315,101.2478943,0.206322941,4.947826341,1.016786607,4217.5,0,0.514216248,11.24231529,1.200000048,2.47391317,1,9.391643524,400.2136536,7.540306091,8.144788742,63.73960114,200.2052765,76.44243622,-0.93017602,-0.066263512,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668377238,0.001016787,284.3923153,282.7235941,320.0437233,1.888136203,1.338858958,13.22357336,5.07878462,10.40795469,1.266573761,0.19806374,0.82464271,0.124506294,32.57922944,0.815149254,62.73222467,392.3664869,0.013943019,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:19:18,1,11.21334648,10.11052789,311.3598775,393.5969238,0.435590965,69.32198334,9.533333778,1998.835815,101.247612,0.211205586,4.947826341,1.027765415,4360.5,0,0.508229953,11.21334648,1.200000048,2.47391317,1,9.314433098,399.900238,7.567498684,8.178560257,64.14258575,200.181427,80.86420441,-1.001614571,-0.069011003,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668178492,0.001027765,284.3633465,282.6833338,319.8137233,1.882202336,1.336289648,13.19823374,5.019673479,10.37334013,1.26365066,0.202559042,0.828059696,0.127348847,31.52444407,0.791062782,63.13003012,390.8382958,0.016330998,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:21:40,1,11.26791286,10.97614408,307.8776377,393.2536926,0.436451049,69.40299225,9.568556786,2000.2948,101.248558,0.220910015,4.947826341,1.077036637,4502.5,0,0.510140897,11.26791286,1.200000048,2.47391317,1,9.313110352,400.0863647,7.567196369,8.207445145,63.98898315,200.2091064,77.19790649,-1.013232589,-0.069812231,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668409154,0.001077037,284.4179129,282.7185568,320.0471608,1.866531401,1.341132883,13.24594551,5.038500367,10.41823483,1.267443035,0.211468396,0.830991986,0.132984783,31.17216688,0.782898275,63.19285701,390.2588837,0.017773174,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:24:02,,10.95321083,12.01762276,360.4322787,467.4656982,0.42598111,69.4377594,9.335723877,2001.267334,101.2480087,0.191417913,4.947826341,0.910422991,4644.5,0,0.494920449,10.95321083,1.200000048,2.47391317,1,9.126606941,474.9253235,7.542640209,8.084020615,64.78756714,200.1690063,62.10791016,-1.230223298,-0.06888321,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668074987,0.000910423,284.1032108,282.4857239,320.2027663,1.927937016,1.313411438,12.97221995,4.888199333,10.14446735,1.2444721,0.184288301,0.81849099,0.1158002,36.4930505,0.771034709,63.33545188,464.1867249,0.016397314,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:26:24,,10.78212452,12.62564197,462.86964,567.1754761,0.415065019,69.92404175,9.198068619,1999.450439,101.2473145,0.208539297,4.947826341,0.962555025,4786.5,0,0.481936834,10.78212452,1.200000048,2.47391317,1,9.038313866,575.0732422,7.49306488,8.065564156,64.96079254,200.1312256,71.65871429,-1.556477547,-0.066876203,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.667760147,0.000962555,283.9321245,282.3480686,319.9120632,1.911863586,1.298553544,12.82556037,4.759996218,9.990096569,1.231681729,0.200105326,0.81661671,0.125797175,46.86430799,0.816096005,64.01170181,563.7306065,0.014336437,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:28:46,,10.70435143,13.73673016,558.5986649,666.4178467,0.412726878,69.88639832,9.16726017,2000.302979,101.2446442,0.22116987,4.947826341,1.008679776,4928.5,0,0.477364258,10.70435143,1.200000048,2.47391317,1,9.030111313,675.0546265,7.444970608,8.044713974,64.67627716,200.1986847,53.47247696,-1.80857718,-0.066301472,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668322306,0.00100868,283.8543514,282.3172602,320.0484694,1.901542318,1.291848462,12.7596721,4.714958127,9.935805798,1.227211082,0.211706502,0.814484204,0.133135446,56.55512306,0.838210843,64.25726045,662.6698199,0.013320127,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:31:08,,10.80184841,13.91943392,689.0964758,791.2560425,0.415101236,70.00279236,9.187778473,2000.114624,101.2447968,0.240429102,4.947826341,1.106061996,5070.5,0,0.483289285,10.80184841,1.200000048,2.47391317,1,9.040084839,800.1221313,7.411759853,8.069250107,64.29889679,200.2408905,70.63931274,-2.115501642,-0.066331558,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668674021,0.001106062,283.9518484,282.3377785,320.0183327,1.864275934,1.300258872,12.84272292,4.773472814,9.994813442,1.232070823,0.22928737,0.816969587,0.144265635,69.76743264,0.870889369,64.17919654,787.4581655,0.011344578,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:33:30,,11.00351334,14.72709126,883.1029117,990.6188354,0.427552309,69.44927216,9.364551544,2000.692139,101.2446671,0.245341605,4.947826341,1.161085283,5212.5,0,0.497591583,11.00351334,1.200000048,2.47391317,1,9.230368614,1000.135559,7.411025047,8.101332664,63.53156281,200.2027435,78.6488266,-2.45297718,-0.066462882,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.66835613,0.001161085,284.1535133,282.5145515,320.110735,1.84494666,1.317808311,13.0160763,4.914743636,10.18403244,1.247769037,0.233750896,0.820216728,0.14709325,89.40946027,0.8914659,63.64092453,986.6005915,0.009499748,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:35:52,,11.0191412,17.58178744,1245.527049,1388.571411,0.434900764,68.87184906,9.374015808,2000.449463,101.2467499,0.220438482,4.947826341,1.06436725,5354.5,0,0.505261622,11.0191412,1.200000048,2.47391317,1,9.213030815,1399.995361,7.406100273,8.038928032,63.45022583,200.2082062,72.53907013,-2.963389874,-0.061321814,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668401652,0.001064367,284.1691412,282.5240158,320.0719069,1.875307441,1.319176957,13.02932646,4.990398431,10.1965785,1.248816099,0.21103627,0.813915336,0.132711358,126.1055656,0.896984512,62.9419874,1383.774272,0.007997205,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:38:14,,10.8391037,16.77100094,1638.855451,1789.351074,0.429280914,68.86605835,9.236100197,1999.333984,101.243309,0.202793823,4.947826341,0.966694236,5496.5,0,0.497160871,10.8391037,1.200000048,2.47391317,1,9.088961601,1800.441406,7.389352322,7.964224815,63.89517975,200.1825409,69.35527039,-3.328032255,-0.057780344,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668187774,0.000966694,283.9891037,282.3861002,319.8934303,1.908902461,1.303485345,12.87478015,4.910555333,10.03760195,1.235605388,0.194809283,0.806324474,0.122448841,165.9231488,0.915893742,62.97504117,1784.775155,0.005917577,-9999
CAAQ,20150711,1578,pond of death,-9999,Derek,PSC0570,13:40:36,1,10.9533844,4.141340278,359.6855562,397.2208252,0.434586183,68.72399902,9.321416855,1998.835571,101.2436752,0.198634892,4.947826341,0.960974081,5638.5,0,0.504128729,10.9533844,1.200000048,2.47391317,1,9.196608543,399.9320374,7.422142029,7.993564606,63.81124115,200.1935272,61.28520966,-0.993671,-0.064888529,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.668279327,0.000960974,284.1033844,282.4714169,319.8136843,1.907803588,1.313426588,12.97292482,4.979360217,10.13740063,1.243884042,0.1909683,0.809297859,0.120021092,36.41588764,0.905505284,62.70778031,396.0908726,0.006556431,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,12:54:36,,9.541492462,12.54099228,233.4884222,393.1262207,0.253275185,83.34534454,7.25941515,2000.203125,101.2711029,0.129873067,5.004913302,0.43172162,743.5000586,0,0.341886049,9.541492462,1.070000052,2.502456651,1,6.573389053,399.9315186,8.196519852,8.425715446,81.07818604,199.85112,230.3455353,-10.65365124,-0.280965298,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.867767385,0.000431722,282.6914925,280.4094151,320.0324928,2.016787043,1.195167545,11.80166415,3.375948703,8.400453806,1.106556681,0.126588215,0.853281496,0.079406343,23.64563003,0.59392737,71.83294456,389.7434769,0.023114085,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,12:56:36,,9.71274662,10.69931533,192.0817766,319.2156372,0.256174262,83.58551788,7.311261177,1999.825195,101.2714233,0.139425658,5.004913302,0.473924055,863.5000586,0,0.350210732,9.71274662,1.070000052,2.502456651,1,6.572258949,325.024292,8.228447914,8.480002403,81.10600281,199.8766022,232.092392,-9.399905205,-0.268372595,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.868005536,0.000473924,282.8627466,280.4612612,319.9720241,1.994144593,1.208992645,11.93814213,3.458139724,8.512003899,1.114956175,0.135646841,0.858781913,0.085110869,19.45239492,0.601730474,71.5272572,316.329658,0.024192884,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,12:58:38,,9.747337341,8.01382382,150.5610131,245.5809326,0.255411922,83.74726105,7.330617905,1999.561157,101.2715759,0.13979125,5.004913302,0.475155968,986.0000585,0,0.350218406,9.747337341,1.070000052,2.502456651,1,6.570851326,249.9330597,8.255476952,8.507656097,81.26486969,199.8941956,222.4581604,-8.22792244,-0.257033229,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.86816996,0.000475156,282.8973373,280.4806179,319.929778,1.992286759,1.211802147,11.96586639,3.458210292,8.538977623,1.116995662,0.135992861,0.86158374,0.085328829,15.24755107,0.613081038,71.59387134,243.4193243,0.023570054,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,13:00:42,,9.682218552,5.797736535,98.84819807,171.8690796,0.253256647,83.7599411,7.309985161,2000.545654,101.270752,0.131228045,5.004913302,0.441425382,1109.500059,0,0.346019175,9.682218552,1.070000052,2.502456651,1,6.576801777,175.0130157,8.262739182,8.497011185,81.45058441,199.9008942,242.4654236,-7.179444313,-0.257828981,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.868232564,0.000441425,282.8322186,280.4599852,320.0872975,2.00744398,1.206517887,11.91378422,3.41677304,8.496101856,1.113755359,0.127875178,0.860498712,0.080216606,10.01043135,0.5751366,71.76544729,170.3052275,0.024431262,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,13:02:43,,9.762670517,1.959751321,74.73788043,98.84072876,0.253844087,83.95278168,7.332208633,1999.136719,101.2724838,0.135832169,5.004913302,0.460790222,1230.500059,0,0.349257303,9.762670517,1.070000052,2.502456651,1,6.571777821,99.91421509,8.284816742,8.529385567,81.54554749,199.8783722,275.1170349,-6.078307629,-0.257101744,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.868022078,0.00046079,282.9126705,280.4822086,319.8618679,1.995379436,1.213049365,11.97807459,3.448689024,8.547439575,1.117636149,0.132243122,0.863792062,0.082967082,7.568890787,0.756144571,71.67867257,98.31211535,0.014288409,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,13:04:32,,9.724382401,0.746210647,56.43540874,65.68773651,0.252124449,83.98200226,7.330817223,2000.61792,101.2722015,0.13704218,5.004913302,0.460347732,1339.500059,0,0.345926542,9.724382401,1.070000052,2.502456651,1,6.572154522,66.10345459,8.287195206,8.53156662,81.57649231,199.8473053,284.4972534,-5.698650837,-0.256766111,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.867731734,0.000460348,282.8743824,280.4808172,320.09886,1.99989391,1.209937076,11.94737606,3.415809443,8.527599812,1.116134983,0.133389764,0.864010534,0.083689232,5.715338088,0.859146802,71.88363212,65.48645743,0.008191057,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,13:06:52,,9.847752571,-0.406649272,41.77935656,37.44550323,0.253494532,84.22111511,7.370270252,1999.915771,101.2763901,0.146418425,5.004913302,0.498419219,1479.500059,0,0.351178855,9.847752571,1.070000052,2.502456651,1,6.570765495,37.23778534,8.314068794,8.578620911,81.62386322,199.8598785,247.4880981,-5.309738636,-0.240540013,1,-0.219565243,2.737391472,1,0,0.159999996,111135,1.867849241,0.000498419,282.9977526,280.5202703,319.9865163,1.980776297,1.219990612,12.04615026,3.467529345,8.609011412,1.12230629,0.142256713,0.868811758,0.089275212,4.231262412,1.115737617,71.74139135,37.55519075,-0.00776819,-9999
CAAQ,20150711,1579,wendy houses,-9999,Mariano,PSC0464,13:09:10,1,9.809444427,13.79419401,235.8894399,392.3555603,0.251086204,84.32862854,7.363052845,2000.230225,101.2768784,0.1462067,5.004913302,0.492311526,1617.500059,0,0.347369441,9.809444427,1.070000052,2.502456651,1,6.567426205,399.8442383,8.323976517,8.585291862,81.76187134,199.8546448,281.2707825,-10.12801361,-0.224870339,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.867800327,0.000492312,282.9594444,280.5130528,320.0368288,1.985349863,1.216861001,12.01519064,3.429898777,8.586248636,1.120577763,0.142056845,0.86949156,0.089149268,23.89014611,0.60121345,71.97522952,388.6347842,0.025546871,-9999
